id,round,pullback_score,extracted_target,extracted_source,gold_domains,concepts_matched,n_gold_concepts,coverage,stop_reason,image_path
081,10,1.617,nasal congestion,brick wall,blocked nose | brick wall,2,2,0.286,in_progress,visual_reasoning/experiment_1/images/k10/081.png
082,1,2.012,imagination,flock of birds,nyquil | flock of sleep,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k1/082.png
082,2,1.721,hope,medicine spoon,nyquil | flock of sleep,0,2,0.286,in_progress,visual_reasoning/experiment_1/images/k2/082.png
082,3,1.478,drug-induced dreaming,birds in flight,nyquil | flock of sleep,0,2,0.333,in_progress,visual_reasoning/experiment_1/images/k3/082.png
082,4,2.392,healing,birds in flight,nyquil | flock of sleep,0,2,0.286,in_progress,visual_reasoning/experiment_1/images/k4/082.png
082,5,2.623,sleep aid,counting sheep,nyquil | flock of sleep,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k5/082.png
082,6,2.049,nyquil-induced sleep,stream of sleeping people,nyquil | flock of sleep,2,2,0.286,in_progress,visual_reasoning/experiment_1/images/k6/082.png
082,7,1.208,dreaming,medicine administration,nyquil | flock of sleep,0,2,0.143,in_progress,visual_reasoning/experiment_1/images/k7/082.png
082,8,2.601,nyquil,sleep fairies,nyquil | flock of sleep,2,2,0.429,in_progress,visual_reasoning/experiment_1/images/k8/082.png
082,9,2.344,sleep medication,dream-delivering angels,nyquil | flock of sleep,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k9/082.png
082,10,3.438,nyquil,magic potion,nyquil | flock of sleep,1,2,0.375,in_progress,visual_reasoning/experiment_1/images/k10/082.png
083,1,1.864,hidden potential,oyster containing treasure,bottle cap | oyster,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k1/083.png
083,2,2.264,hidden inner beauty,pearl in rusted shell,bottle cap | oyster,0,2,0.429,in_progress,visual_reasoning/experiment_1/images/k2/083.png
083,3,2.054,hidden beauty,pearl in oyster,bottle cap | oyster,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k3/083.png
083,4,2.675,hidden potential,pearl in oyster,bottle cap | oyster,1,2,0.571,in_progress,visual_reasoning/experiment_1/images/k4/083.png
083,5,2.116,hidden value,pearl in oyster,bottle cap | oyster,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k5/083.png
083,6,3.066,hidden potential,pearl in shell,bottle cap | oyster,0,2,0.571,in_progress,visual_reasoning/experiment_1/images/k6/083.png
083,7,2.382,hidden potential,pearl in oyster,bottle cap | oyster,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k7/083.png
083,8,3.985,hidden value in ordinary things,pearl in oyster,bottle cap | oyster,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k8/083.png
083,9,2.939,hidden opportunity,pearl in oyster,bottle cap | oyster,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k9/083.png
083,10,2.294,hidden value,pearl in oyster,bottle cap | oyster,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k10/083.png
084,1,4.64,political policymaking,painter's palette,bread spreads | palette,1,2,0.571,in_progress,visual_reasoning/experiment_1/images/k1/084.png
084,2,2.515,policy making,spreading jam on toast,bread spreads | palette,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k2/084.png
084,3,3.681,presidential policy-making,cooking,bread spreads | palette,0,2,0.571,in_progress,visual_reasoning/experiment_1/images/k3/084.png
084,4,9.0,culinary creativity,painting,bread spreads | palette,0,2,1.0,in_progress,visual_reasoning/experiment_1/images/k4/084.png
084,5,5.557,food spreading,painting,bread spreads | palette,0,2,0.455,in_progress,visual_reasoning/experiment_1/images/k5/084.png
084,6,3.5,food preparation,painting,bread spreads | palette,0,2,0.429,in_progress,visual_reasoning/experiment_1/images/k6/084.png
084,7,0.0,président dairy products,none,bread spreads | palette,0,2,0.0,in_progress,visual_reasoning/experiment_1/images/k7/084.png
084,8,3.285,toast preparation,artist palette,bread spreads | palette,1,2,0.571,in_progress,visual_reasoning/experiment_1/images/k8/084.png
084,9,3.557,national flag,toast with spreads,bread spreads | palette,1,2,0.5,in_progress,visual_reasoning/experiment_1/images/k9/084.png
084,10,4.515,food spreads,painter's palette,bread spreads | palette,2,2,0.571,in_progress,visual_reasoning/experiment_1/images/k10/084.png
085,1,2.844,revelation,zipper,parship dating site | zipper,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k1/085.png
085,2,1.664,romantic relationship,zipper,parship dating site | zipper,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k2/085.png
085,3,1.901,romantic connection,zipper,parship dating site | zipper,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k3/085.png
085,4,3.176,romantic connection,zipper,parship dating site | zipper,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k4/085.png
085,5,1.972,romantic connection,zipper,parship dating site | zipper,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k5/085.png
085,6,2.582,romantic connection,zipper,parship dating site | zipper,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k6/085.png
085,7,1.533,romantic connection,zipper,parship dating site | zipper,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k7/085.png
085,8,3.778,romantic love,zipper,parship dating site | zipper,1,2,0.571,in_progress,visual_reasoning/experiment_1/images/k8/085.png
085,9,1.492,romantic connection,zipper,parship dating site | zipper,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k9/085.png
085,10,2.742,romantic connection,zipper,parship dating site | zipper,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k10/085.png
086,1,1.147,pepsi,electric energy,pepsi | injection,1,2,0.143,in_progress,visual_reasoning/experiment_1/images/k1/086.png
086,2,1.754,pepsi,drug addiction,pepsi | injection,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k2/086.png
086,3,1.98,pepsi,drug injection,pepsi | injection,2,2,0.333,in_progress,visual_reasoning/experiment_1/images/k3/086.png
086,4,3.961,pepsi,drug addiction,pepsi | injection,1,2,0.5,in_progress,visual_reasoning/experiment_1/images/k4/086.png
086,5,4.317,pepsi,energy injection,pepsi | injection,2,2,0.571,in_progress,visual_reasoning/experiment_1/images/k5/086.png
086,6,5.019,pepsi,drug injection,pepsi | injection,2,2,0.714,in_progress,visual_reasoning/experiment_1/images/k6/086.png
086,7,6.194,pepsi,electric injection,pepsi | injection,2,2,0.714,in_progress,visual_reasoning/experiment_1/images/k7/086.png
086,8,4.005,soda addiction,drug injection,pepsi | injection,1,2,0.667,in_progress,visual_reasoning/experiment_1/images/k8/086.png
086,9,3.453,soda addiction,drug injection,pepsi | injection,1,2,0.571,in_progress,visual_reasoning/experiment_1/images/k9/086.png
086,10,3.806,soda addiction,drug injection,pepsi | injection,1,2,0.571,in_progress,visual_reasoning/experiment_1/images/k10/086.png
087,1,1.796,perfume,blooming flower,mugler perfume | flower,2,2,0.333,flattened,visual_reasoning/experiment_1/images/k1/087.png
087,2,1.599,mugler perfume,blooming flower,mugler perfume | flower,2,2,0.286,flattened,visual_reasoning/experiment_1/images/k2/087.png
087,3,2.992,perfume,stardust,mugler perfume | flower,1,2,0.429,flattened,visual_reasoning/experiment_1/images/k3/087.png
087,4,1.014,perfume,blooming flower,mugler perfume | flower,2,2,0.143,flattened,visual_reasoning/experiment_1/images/k4/087.png
087,5,1.045,perfume,blooming flower,mugler perfume | flower,2,2,0.167,flattened,visual_reasoning/experiment_1/images/k5/087.png
088,1,1.564,hurtful words,ice shards,word | weapon,0,2,0.286,max_rounds,visual_reasoning/experiment_1/images/k1/088.png
088,2,3.066,verbal aggression,knives,word | weapon,1,2,0.429,max_rounds,visual_reasoning/experiment_1/images/k2/088.png
088,3,2.509,verbal attack,daggers,word | weapon,1,2,0.429,max_rounds,visual_reasoning/experiment_1/images/k3/088.png
088,4,2.009,hateful speech,bladed weapons,word | weapon,1,2,0.286,max_rounds,visual_reasoning/experiment_1/images/k4/088.png
088,5,4.244,verbal attack,weapons,word | weapon,1,2,0.571,max_rounds,visual_reasoning/experiment_1/images/k5/088.png
088,6,5.745,hate speech,daggers,word | weapon,1,2,0.714,max_rounds,visual_reasoning/experiment_1/images/k6/088.png
088,7,2.482,hate speech,swords,word | weapon,1,2,0.286,max_rounds,visual_reasoning/experiment_1/images/k7/088.png
088,8,2.122,words as weapons,daggers,word | weapon,1,2,0.286,max_rounds,visual_reasoning/experiment_1/images/k8/088.png
088,9,1.567,political rhetoric,swords,word | weapon,1,2,0.286,max_rounds,visual_reasoning/experiment_1/images/k9/088.png
088,10,5.004,political deception,weapons,word | weapon,1,2,0.571,max_rounds,visual_reasoning/experiment_1/images/k10/088.png
089,1,1.982,smartphone addiction,predatory trap,phone | mouse trap,2,2,0.286,in_progress,visual_reasoning/experiment_1/images/k1/089.png
089,2,1.928,social media addiction,trap,phone | mouse trap,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k2/089.png
089,3,1.631,social media addiction,mousetrap,phone | mouse trap,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k3/089.png
089,4,4.472,social media addiction,mousetrap,phone | mouse trap,1,2,0.571,in_progress,visual_reasoning/experiment_1/images/k4/089.png
089,5,3.039,social media addiction,mousetrap,phone | mouse trap,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k5/089.png
089,6,3.497,social media addiction,mousetrap,phone | mouse trap,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k6/089.png
089,7,2.097,social media addiction,mouse trap,phone | mouse trap,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k7/089.png
089,8,2.789,social media addiction,mousetrap,phone | mouse trap,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k8/089.png
089,9,2.878,social media addiction,mousetrap,phone | mouse trap,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k9/089.png
089,10,3.868,social media addiction,mousetrap,phone | mouse trap,1,2,0.571,in_progress,visual_reasoning/experiment_1/images/k10/089.png
090,1,1.601,pizza delivery,paper airplane,pizza delivery | paper airplane,2,2,0.286,flattened,visual_reasoning/experiment_1/images/k1/090.png
090,2,3.047,pizza delivery,paper airplane,pizza delivery | paper airplane,2,2,0.375,flattened,visual_reasoning/experiment_1/images/k2/090.png
090,3,3.325,pizza delivery,paper airplane,pizza delivery | paper airplane,2,2,0.429,flattened,visual_reasoning/experiment_1/images/k3/090.png
090,4,3.292,pizza delivery,paper airplane,pizza delivery | paper airplane,2,2,0.571,flattened,visual_reasoning/experiment_1/images/k4/090.png
091,1,1.064,plastic pollution,ice floe,penguins in the antarctic | plastic pollution,1,2,0.143,flattened,visual_reasoning/experiment_1/images/k1/091.png
091,2,1.79,ocean plastic pollution,plastic waste replacing natural habitat,penguins in the antarctic | plastic pollution,1,2,0.286,flattened,visual_reasoning/experiment_1/images/k2/091.png
091,3,1.616,ocean plastic pollution,plastic waste,penguins in the antarctic | plastic pollution,1,2,0.286,flattened,visual_reasoning/experiment_1/images/k3/091.png
091,4,3.472,ocean plastic pollution,iceberg,penguins in the antarctic | plastic pollution,1,2,0.571,flattened,visual_reasoning/experiment_1/images/k4/091.png
091,5,2.991,ocean plastic pollution,iceberg,penguins in the antarctic | plastic pollution,1,2,0.375,flattened,visual_reasoning/experiment_1/images/k5/091.png
091,6,1.667,plastic pollution,iceberg,penguins in the antarctic | plastic pollution,1,2,0.25,flattened,visual_reasoning/experiment_1/images/k6/091.png
091,7,2.541,plastic pollution,iceberg,penguins in the antarctic | plastic pollution,1,2,0.375,flattened,visual_reasoning/experiment_1/images/k7/091.png
091,8,2.5,ocean plastic pollution,overflowing plastic bag,penguins in the antarctic | plastic pollution,1,2,0.286,flattened,visual_reasoning/experiment_1/images/k8/091.png
092,1,1.643,coca-cola energy,amplifier blast,coca cola | power chord,1,2,0.333,in_progress,visual_reasoning/experiment_1/images/k1/092.png
092,2,3.931,coca-cola,explosive energy,coca cola | power chord,1,2,0.571,in_progress,visual_reasoning/experiment_1/images/k2/092.png
092,3,1.541,coca-cola,explosive energy,coca cola | power chord,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k3/092.png
092,4,3.184,coca-cola,lightning bolt,coca cola | power chord,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k4/092.png
092,5,3.387,coca-cola,lightning,coca cola | power chord,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k5/092.png
092,6,2.782,coca-cola,guitar,coca cola | power chord,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k6/092.png
092,7,1.482,coca-cola,guitar,coca cola | power chord,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k7/092.png
092,8,3.212,creative inspiration,carbonated drink explosion,coca cola | power chord,0,2,0.429,in_progress,visual_reasoning/experiment_1/images/k8/092.png
092,9,1.239,coca-cola,guitar chord,coca cola | power chord,2,2,0.143,in_progress,visual_reasoning/experiment_1/images/k9/092.png
092,10,1.153,coca-cola energy,explosion,coca cola | power chord,1,2,0.143,in_progress,visual_reasoning/experiment_1/images/k10/092.png
093,1,1.441,pest control,holy cross,holy cross | bug spray,2,2,0.286,flattened,visual_reasoning/experiment_1/images/k1/093.png
093,2,0.0,pest control,warfare,holy cross | bug spray,1,2,0.0,flattened,visual_reasoning/experiment_1/images/k2/093.png
093,3,0.0,religious worship,pest repellent,holy cross | bug spray,1,2,0.0,flattened,visual_reasoning/experiment_1/images/k3/093.png
094,1,4.032,reading,shelter from storm,umbrella | book and smartphone,0,2,0.571,in_progress,visual_reasoning/experiment_1/images/k1/094.png
094,2,2.668,reading as refuge from digital distraction,shelter in a storm,umbrella | book and smartphone,0,2,0.429,in_progress,visual_reasoning/experiment_1/images/k2/094.png
094,3,4.026,protection from digital overload,book as shelter,umbrella | book and smartphone,0,2,0.571,in_progress,visual_reasoning/experiment_1/images/k3/094.png
094,4,5.774,education,shelter,umbrella | book and smartphone,0,2,0.714,in_progress,visual_reasoning/experiment_1/images/k4/094.png
094,5,7.387,digital overload,rainstorm,umbrella | book and smartphone,1,2,0.75,in_progress,visual_reasoning/experiment_1/images/k5/094.png
094,6,4.456,digital media overload,rainstorm,umbrella | book and smartphone,1,2,0.571,in_progress,visual_reasoning/experiment_1/images/k6/094.png
094,7,4.707,childhood smartphone addiction,storm,umbrella | book and smartphone,0,2,0.571,in_progress,visual_reasoning/experiment_1/images/k7/094.png
094,8,3.586,digital media overload,rainstorm,umbrella | book and smartphone,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k8/094.png
094,9,4.703,digital notification overload,rainstorm,umbrella | book and smartphone,1,2,0.571,in_progress,visual_reasoning/experiment_1/images/k9/094.png
094,10,1.928,digital media overload,rainstorm,umbrella | book and smartphone,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k10/094.png
095,1,1.859,red bull energy drink,electricity,red bull | battery,2,2,0.286,in_progress,visual_reasoning/experiment_1/images/k1/095.png
095,2,2.501,energy drink,electric power source,red bull | battery,1,2,0.5,in_progress,visual_reasoning/experiment_1/images/k2/095.png
095,3,1.772,human energy level,battery charging,red bull | battery,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k3/095.png
095,4,2.139,human energy,battery charging,red bull | battery,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k4/095.png
095,5,1.585,human energy,battery charging,red bull | battery,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k5/095.png
095,6,2.848,energy boost,battery charging,red bull | battery,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k6/095.png
095,7,1.208,energy drink consumption,battery charging,red bull | battery,1,2,0.143,in_progress,visual_reasoning/experiment_1/images/k7/095.png
095,8,3.036,energy boost,battery charging,red bull | battery,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k8/095.png
095,9,3.968,human energy boost,battery charging,red bull | battery,1,2,0.571,in_progress,visual_reasoning/experiment_1/images/k9/095.png
095,10,1.933,energy boost,battery charging,red bull | battery,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k10/095.png
096,1,2.456,car safety,diamond,automotive safety | valuable gem,1,2,0.286,flattened,visual_reasoning/experiment_1/images/k1/096.png
096,2,1.638,car safety,diamond,automotive safety | valuable gem,1,2,0.333,flattened,visual_reasoning/experiment_1/images/k2/096.png
096,3,0.99,car safety,diamond,automotive safety | valuable gem,1,2,0.143,flattened,visual_reasoning/experiment_1/images/k3/096.png
